date,btc_return,forecast_return,strategy_return,btc_cum,strategy_cum,btc_USD_return,strategy_USD_return
2018-12-09,0.03896482424141858,-0.0028764493739734573,-0.03896482424141858,-0.581586410716343,0.41253036849389185,41.8413589283657,141.2530368493892
2018-12-10,-0.03135850246710846,0.0006122355022572588,-0.03135850246710846,-0.6129449131834515,0.3811718660267834,38.705508681654855,138.11718660267834
2018-12-11,-0.022540327636186765,-0.0015224351833335106,0.022540327636186765,-0.6354852408196382,0.4037121936629701,36.45147591803618,140.37121936629703
2018-12-12,0.018046272611650926,-0.002395525615403835,-0.018046272611650926,-0.6174389682079873,0.3856659210513192,38.256103179201276,138.56659210513192
2018-12-13,-0.050968961346819316,-0.004938448381150829,0.050968961346819316,-0.6684079295548065,0.4366348823981385,33.15920704451935,143.66348823981386
2018-12-14,-0.021718554307280473,0.0014389366672797692,-0.021718554307280473,-0.690126483862087,0.41491632809085804,30.987351613791304,141.49163280908581
2018-12-15,-0.0017666083289214814,0.004585342954830576,-0.0017666083289214814,-0.6918930921910085,0.41314971976193654,30.81069078089915,141.31497197619365
2018-12-16,0.004954827057388457,-0.006672528440618121,-0.004954827057388457,-0.68693826513362,0.40819489270454806,31.306173486638002,140.8194892704548
2018-12-17,0.08625387661402534,-0.002145532157944308,-0.08625387661402534,-0.6006843885195947,0.3219410160905227,39.93156114804053,132.19410160905227
2018-12-18,0.04148507481271366,0.0031641731770924893,0.04148507481271366,-0.559199313706881,0.3634260909032364,44.080068629311896,136.34260909032366
2018-12-19,0.013408299917980144,-0.0013419325525645541,-0.013408299917980144,-0.5457910137889009,0.35001779098525626,45.420898621109906,135.00177909852562
2018-12-20,0.09867679115280774,0.0016704316663660587,0.09867679115280774,-0.4471142226360932,0.448694582138064,55.288577736390685,144.8694582138064
2018-12-21,-0.0592623004237229,-0.002926122197230452,0.0592623004237229,-0.5063765230598161,0.507956882561787,49.362347694018396,150.7956882561787
2018-12-22,0.029743814668370252,-0.001018419805208586,-0.029743814668370252,-0.47663270839144584,0.4782130678934167,52.33672916085541,147.82130678934166
2018-12-23,-0.0037943594905103413,0.012291024120079297,-0.0037943594905103413,-0.48042706788195616,0.4744187084029064,51.95729321180438,147.44187084029065
2018-12-24,0.019714191894750512,-0.004943646963352661,-0.019714191894750512,-0.4607128759872057,0.4547045165081559,53.928712401279434,145.4704516508156
2018-12-25,-0.06668429041460781,0.00284274154369175,-0.06668429041460781,-0.5273971664018134,0.3880202260935481,47.26028335981866,138.80202260935482
2018-12-26,0.010897550131199142,0.0019310990825447422,0.010897550131199142,-0.5164996162706142,0.3989177762247472,48.35003837293858,139.8917776224747
2018-12-27,-0.053916299443433534,-0.0005483729098173142,0.053916299443433534,-0.5704159157140478,0.45283407566818074,42.95840842859522,145.28340756681808
2018-12-28,0.07104028605477886,0.0016289385594291821,0.07104028605477886,-0.49937562965926896,0.5238743617229595,50.062437034073106,152.38743617229596
2018-12-29,-0.026733419020356156,0.001136759446934578,-0.026733419020356156,-0.5261090486796252,0.4971409427026034,47.38909513203748,149.71409427026035
2018-12-30,0.011850725478559958,-0.0007445998053328406,-0.011850725478559958,-0.5142583232010652,0.4852902172240434,48.57416767989348,148.52902172240434
2018-12-31,-0.03240073615457522,-0.001988641155379147,0.03240073615457522,-0.5466590593556404,0.5176909533786186,45.33409406443596,151.76909533786187
2019-01-01,0.02658122519502793,0.000281772857955785,0.02658122519502793,-0.5200778341606125,0.5442721785736465,47.99221658393875,154.42721785736464
2019-01-02,0.025657066575517758,-0.002562377396832277,-0.025657066575517758,-0.49442076758509473,0.5186151119981287,50.557923241490535,151.86151119981287
