Date,Close**,Volume
26-May-18,587.28,"1,694,300,032"
25-May-18,586.73,"2,110,919,936"
24-May-18,601.76,"2,791,099,904"
23-May-18,583.59,"2,995,429,888"
22-May-18,647.74,"2,230,469,888"
21-May-18,699.22,"2,005,170,048"
20-May-18,715.37,"2,156,910,080"
19-May-18,696.53,"2,021,549,952"
18-May-18,694.37,"2,305,740,032"
17-May-18,672.66,"2,350,619,904"
16-May-18,707.05,"2,476,130,048"
15-May-18,708.87,"2,523,069,952"
14-May-18,730.55,"3,005,110,016"
13-May-18,733.5,"2,362,500,096"
12-May-18,686.05,"2,668,480,000"
11-May-18,679.59,"3,290,080,000"
10-May-18,727.28,"2,748,950,016"
9-May-18,752.28,"2,877,870,080"
8-May-18,752.86,"2,920,489,984"
7-May-18,753.72,"4,316,120,064"
6-May-18,792.31,"3,105,570,048"
5-May-18,816.12,"3,035,040,000"
4-May-18,785.62,"3,533,410,048"
3-May-18,779.54,"4,210,939,904"
2-May-18,687.15,"2,822,269,952"
1-May-18,673.61,"2,678,960,128"
30-Apr-18,669.92,"2,853,100,032"
29-Apr-18,688.88,"2,740,559,872"
28-Apr-18,683.68,"2,496,659,968"
27-Apr-18,647.03,"2,598,129,920"
26-Apr-18,662.81,"2,984,009,984"
25-Apr-18,615.42,"4,216,140,032"
24-Apr-18,708.16,"3,581,860,096"
23-Apr-18,642.55,"2,386,830,080"
22-Apr-18,621.86,"2,426,269,952"
21-Apr-18,605.4,"2,612,460,032"
20-Apr-18,615.72,"2,849,469,952"
19-Apr-18,567.89,"2,256,869,888"
18-Apr-18,524.79,"1,762,940,032"
17-Apr-18,502.89,"1,760,359,936"
16-Apr-18,511.15,"1,758,979,968"
15-Apr-18,531.7,"1,726,089,984"
14-Apr-18,501.48,"1,519,079,936"
13-Apr-18,492.73,"2,419,249,920"
12-Apr-18,492.94,"2,519,360,000"
11-Apr-18,430.54,"1,439,040,000"
10-Apr-18,414.24,"1,196,000,000"
9-Apr-18,398.53,"1,478,390,016"
8-Apr-18,400.51,"948,488,000"
7-Apr-18,385.31,"951,475,008"
6-Apr-18,370.29,"967,105,984"
5-Apr-18,383.23,"1,210,680,064"
4-Apr-18,380.54,"1,287,730,048"
3-Apr-18,416.89,"1,363,399,936"
2-Apr-18,386.42,"1,102,259,968"
1-Apr-18,379.61,"1,256,930,048"
31-Mar-18,396.46,"1,323,920,000"
30-Mar-18,394.64,"1,878,130,048"
29-Mar-18,385.97,"1,970,230,016"
28-Mar-18,446.28,"1,514,179,968"
27-Mar-18,450.12,"1,617,939,968"
26-Mar-18,489.95,"1,638,880,000"
25-Mar-18,524.29,"1,151,170,048"
24-Mar-18,526.44,"1,300,009,984"
23-Mar-18,539.62,"1,596,349,952"
22-Mar-18,539.7,"1,523,459,968"
21-Mar-18,561.73,"1,781,270,016"
20-Mar-18,557.17,"1,833,680,000"
19-Mar-18,556.73,"2,046,790,016"
18-Mar-18,538.64,"2,685,499,904"
17-Mar-18,552.78,"1,267,810,048"
16-Mar-18,601.67,"1,417,350,016"
15-Mar-18,611.3,"1,770,460,032"
14-Mar-18,614.29,"1,810,560,000"
13-Mar-18,690.83,"1,425,959,936"
12-Mar-18,699.83,"1,764,999,936"
11-Mar-18,723.34,"1,562,680,064"
10-Mar-18,686.89,"1,532,960,000"
9-Mar-18,728.92,"2,233,019,904"
8-Mar-18,704.6,"1,891,640,064"
7-Mar-18,752.83,"2,175,419,904"
6-Mar-18,816.95,"1,943,069,952"
5-Mar-18,853.68,"1,898,489,984"
4-Mar-18,866.68,"1,697,939,968"
3-Mar-18,857.22,"1,699,369,984"
2-Mar-18,856.85,"1,894,419,968"
1-Mar-18,872.2,"1,868,519,936"
28-Feb-18,855.2,"1,963,980,032"
27-Feb-18,878.27,"2,053,980,032"
26-Feb-18,869.32,"2,044,480,000"
25-Feb-18,844.81,"1,646,960,000"
24-Feb-18,840.52,"1,926,579,968"
23-Feb-18,864.19,"2,334,820,096"
22-Feb-18,812.84,"2,150,370,048"
21-Feb-18,849.97,"2,531,729,920"
20-Feb-18,895.37,"2,545,260,032"
19-Feb-18,943.86,"2,169,019,904"
18-Feb-18,923.92,"2,567,290,112"
17-Feb-18,974.11,"2,525,720,064"
16-Feb-18,944.21,"2,369,449,984"
15-Feb-18,936.98,"2,900,100,096"
14-Feb-18,923.56,"2,818,370,048"
13-Feb-18,845.26,"2,081,170,048"
12-Feb-18,868.71,"2,243,450,112"
11-Feb-18,814.66,"2,486,650,112"
10-Feb-18,860.41,"2,930,530,048"
9-Feb-18,883.86,"2,495,820,032"
8-Feb-18,817.81,"3,708,189,952"
7-Feb-18,757.07,"3,896,179,968"
6-Feb-18,793.12,"6,518,269,952"
5-Feb-18,697.95,"4,269,530,112"
4-Feb-18,834.68,"2,997,090,048"
3-Feb-18,964.02,"3,243,480,064"
2-Feb-18,915.78,"6,713,290,240"
1-Feb-18,"1,036.79","5,261,680,128"
31-Jan-18,"1,118.31","3,757,560,064"
30-Jan-18,"1,071.13","4,107,859,968"
29-Jan-18,"1,182.36","3,715,079,936"
28-Jan-18,"1,246.01","5,372,329,984"
27-Jan-18,"1,107.07","3,002,870,016"
26-Jan-18,"1,055.17","3,617,690,112"
25-Jan-18,"1,056.03","4,050,190,080"
24-Jan-18,"1,058.78","3,944,039,936"
23-Jan-18,986.23,"3,556,699,904"
22-Jan-18,"1,003.26","3,810,099,968"
21-Jan-18,"1,049.58","3,378,089,984"
20-Jan-18,"1,155.15","3,975,190,016"
19-Jan-18,"1,039.10","4,084,450,048"
18-Jan-18,"1,036.28","5,938,319,872"
17-Jan-18,"1,014.25","8,545,160,192"
16-Jan-18,"1,053.69","8,405,139,968"
15-Jan-18,"1,291.92","4,781,100,032"
14-Jan-18,"1,366.77","4,841,630,208"
13-Jan-18,"1,396.42","5,746,760,192"
12-Jan-18,"1,273.20","5,222,300,160"
11-Jan-18,"1,154.93","7,235,899,904"
10-Jan-18,"1,255.82","9,214,950,400"
9-Jan-18,"1,299.74","7,965,459,968"
8-Jan-18,"1,148.53","8,450,970,112"
7-Jan-18,"1,153.17","5,569,880,064"
6-Jan-18,"1,041.68","4,662,219,776"
5-Jan-18,997.72,"6,683,149,824"
4-Jan-18,980.92,"6,502,859,776"
3-Jan-18,962.72,"5,093,159,936"
2-Jan-18,884.44,"5,783,349,760"
1-Jan-18,772.64,"2,595,760,128"
31-Dec-17,756.73,"2,554,269,952"
30-Dec-17,717.26,"3,187,780,096"
29-Dec-17,753.59,"2,648,969,984"
28-Dec-17,737.02,"2,389,149,952"
27-Dec-17,762.84,"2,100,029,952"
26-Dec-17,773.84,"2,201,159,936"
25-Dec-17,765.83,"2,491,760,128"
24-Dec-17,694.15,"2,300,549,888"
23-Dec-17,719.39,"2,480,339,968"
22-Dec-17,674.86,"4,977,710,080"
21-Dec-17,821.06,"3,569,060,096"
20-Dec-17,819.09,"3,969,939,968"
19-Dec-17,826.82,"4,096,549,888"
18-Dec-17,794.65,"3,249,230,080"
17-Dec-17,719.97,"2,147,389,952"
16-Dec-17,696.21,"2,165,690,112"
15-Dec-17,684.45,"2,758,710,016"
14-Dec-17,695.82,"3,821,580,032"
13-Dec-17,702.77,"4,524,539,904"
12-Dec-17,651.43,"5,179,829,760"
11-Dec-17,515.14,"1,771,440,000"
10-Dec-17,441.72,"1,404,179,968"
9-Dec-17,473.5,"2,003,849,984"
8-Dec-17,456.03,"2,336,379,904"
7-Dec-17,434.41,"2,129,570,048"
6-Dec-17,428.59,"1,998,259,968"
5-Dec-17,463.28,"1,216,720,000"
4-Dec-17,470.2,"1,005,550,016"
3-Dec-17,465.85,"990,556,992"
2-Dec-17,463.45,"943,649,984"
1-Dec-17,466.54,"1,247,879,936"
30-Nov-17,447.11,"1,903,040,000"
29-Nov-17,427.52,"2,675,940,096"
28-Nov-17,472.9,"1,346,499,968"
27-Nov-17,480.36,"1,396,480,000"
26-Nov-17,471.33,"1,197,779,968"
25-Nov-17,466.28,"1,422,080,000"
24-Nov-17,474.91,"2,292,829,952"
23-Nov-17,410.17,"1,845,680,000"
22-Nov-17,380.65,"800,819,008"
21-Nov-17,360.4,"949,912,000"
20-Nov-17,366.73,"807,027,008"
19-Nov-17,354.39,"1,181,529,984"
18-Nov-17,347.61,"649,638,976"
17-Nov-17,332.39,"621,732,992"
16-Nov-17,330.92,"797,254,016"
15-Nov-17,333.36,"722,665,984"
14-Nov-17,337.63,"1,069,680,000"
13-Nov-17,316.72,"1,041,889,984"
12-Nov-17,307.91,"1,613,479,936"
11-Nov-17,314.68,"842,300,992"
10-Nov-17,299.25,"885,985,984"
9-Nov-17,320.88,"893,249,984"
8-Nov-17,309.07,"967,955,968"
7-Nov-17,294.66,"540,766,016"
6-Nov-17,298.89,"579,358,976"
5-Nov-17,296.26,"337,657,984"
4-Nov-17,300.47,"416,479,008"
3-Nov-17,305.71,"646,339,968"
2-Nov-17,287.43,"904,900,992"
1-Nov-17,291.69,"553,864,000"
31-Oct-17,305.88,"369,583,008"
30-Oct-17,307.75,"331,441,984"
29-Oct-17,305.09,"551,752,000"
28-Oct-17,296.3,"264,424,000"
27-Oct-17,297.42,"257,168,992"
26-Oct-17,296.53,"270,272,992"
25-Oct-17,297.92,"325,040,000"
24-Oct-17,298.33,"684,281,024"
23-Oct-17,286.95,"482,336,000"
22-Oct-17,295.45,"327,387,008"
21-Oct-17,300.19,"408,014,016"
20-Oct-17,304.01,"396,672,992"
19-Oct-17,308.09,"349,830,016"
18-Oct-17,314.32,"606,113,984"
17-Oct-17,317.08,"509,924,000"
16-Oct-17,333.38,"692,884,992"
15-Oct-17,336.6,"635,406,976"
14-Oct-17,339.63,"516,561,984"
13-Oct-17,338.76,"1,304,359,936"
12-Oct-17,304.14,"527,556,992"
11-Oct-17,303.46,"264,146,000"
10-Oct-17,299.87,"359,705,984"
9-Oct-17,297.39,"559,467,008"
8-Oct-17,308.61,"293,167,008"
7-Oct-17,311.12,"342,204,992"
6-Oct-17,308.59,"318,664,000"
5-Oct-17,295.86,"253,747,008"
4-Oct-17,292.66,"257,906,000"
3-Oct-17,292.46,"321,680,000"
2-Oct-17,297.48,"339,443,008"
1-Oct-17,302.34,"306,184,992"
30-Sep-17,301.46,"332,439,008"
29-Sep-17,291.47,"541,374,976"
28-Sep-17,299.15,"501,894,016"
27-Sep-17,306.47,"550,243,968"
26-Sep-17,287.44,"345,800,992"
25-Sep-17,292.33,"483,160,992"
24-Sep-17,282.48,"571,411,008"
23-Sep-17,286.17,"450,934,016"
22-Sep-17,264.31,"430,080,992"
21-Sep-17,258.58,"601,265,984"
20-Sep-17,283.74,"421,404,000"
19-Sep-17,282.8,"646,908,992"
18-Sep-17,293.5,"1,127,750,016"
17-Sep-17,251.75,"427,452,000"
16-Sep-17,246.52,"711,737,024"
15-Sep-17,250.46,"1,935,699,968"
14-Sep-17,213.91,"1,184,589,952"
13-Sep-17,277.11,"921,692,032"
12-Sep-17,291.46,"753,144,000"
11-Sep-17,294.53,"571,307,008"
10-Sep-17,288.75,"698,326,016"
9-Sep-17,294.4,"528,620,992"
8-Sep-17,296.5,"1,098,780,032"
7-Sep-17,329.43,"718,624,000"
6-Sep-17,334.34,"1,058,830,016"
5-Sep-17,312.99,"1,551,049,984"
4-Sep-17,295.17,"1,801,689,984"
3-Sep-17,347.48,"986,265,984"
2-Sep-17,348.98,"1,483,600,000"
1-Sep-17,387.74,"874,222,016"
31-Aug-17,383.04,"706,254,016"
30-Aug-17,378.48,"1,333,319,936"
29-Aug-17,370.67,"1,220,029,952"
28-Aug-17,347.75,"854,318,976"
27-Aug-17,347.89,"633,369,984"
26-Aug-17,333.88,"514,180,992"
25-Aug-17,331.92,"760,329,024"
24-Aug-17,325.61,"697,665,024"
23-Aug-17,317.52,"811,990,016"
22-Aug-17,314.79,"1,336,400,000"
21-Aug-17,321.59,"2,448,969,984"
20-Aug-17,301.43,"571,947,008"
19-Aug-17,297.47,"860,201,984"
18-Aug-17,295.59,"936,160,000"
17-Aug-17,301.46,"909,494,016"
16-Aug-17,302.27,"967,643,008"
15-Aug-17,289.82,"1,051,800,000"
14-Aug-17,300.1,"864,390,976"
13-Aug-17,298.06,"1,369,369,984"
12-Aug-17,310.6,"1,111,650,048"
11-Aug-17,308.86,"953,576,000"
10-Aug-17,295.89,"1,076,819,968"
9-Aug-17,296.03,"2,638,579,968"
8-Aug-17,296.77,"1,502,409,984"
7-Aug-17,269.18,"935,726,976"
6-Aug-17,261.57,"1,482,979,968"
5-Aug-17,256.51,"1,332,999,936"
4-Aug-17,223.07,"539,782,976"
3-Aug-17,225.34,"557,217,024"
2-Aug-17,219.95,"632,606,016"
1-Aug-17,226.77,"1,585,330,048"
31-Jul-17,203.87,"569,414,016"
30-Jul-17,197.98,"596,233,984"
29-Jul-17,205.79,"824,355,008"
28-Jul-17,193.12,"562,571,008"
27-Jul-17,204.32,"393,283,008"
26-Jul-17,203.95,"717,692,032"
25-Jul-17,206.71,"1,095,760,000"
24-Jul-17,224.71,"431,691,008"
23-Jul-17,225.95,"649,614,976"
22-Jul-17,229.48,"618,259,968"
21-Jul-17,218.3,"1,006,129,984"
20-Jul-17,227.26,"2,224,999,936"
19-Jul-17,199.7,"2,328,790,016"
18-Jul-17,234.39,"2,709,260,032"
17-Jul-17,193.42,"1,669,500,032"
16-Jul-17,157.36,"1,516,889,984"
15-Jul-17,170.65,"810,451,968"
14-Jul-17,199.66,"749,382,016"
13-Jul-17,209.73,"828,489,024"
12-Jul-17,230.77,"1,241,190,016"
11-Jul-17,197.4,"1,440,950,016"
10-Jul-17,215.36,"937,219,008"
9-Jul-17,242.14,"505,118,016"
8-Jul-17,251.7,"754,958,016"
7-Jul-17,245.99,"687,251,968"
6-Jul-17,270.55,"623,080,000"
5-Jul-17,268.77,"790,256,000"
4-Jul-17,273.3,"687,691,008"
3-Jul-17,282.9,"851,408,000"
2-Jul-17,287.99,"1,123,330,048"
1-Jul-17,274.6,"1,089,200,000"
30-Jun-17,294.92,"1,011,800,000"
29-Jun-17,302.88,"1,508,579,968"
28-Jun-17,327.93,"2,056,550,016"
27-Jun-17,293.09,"1,973,869,952"
26-Jun-17,272.69,"2,081,810,048"
25-Jun-17,303.25,"1,186,880,000"
24-Jun-17,323.7,"673,585,024"
23-Jun-17,341.74,"593,206,976"
22-Jun-17,336.37,"925,766,976"
21-Jun-17,336.87,"1,420,130,048"
20-Jun-17,359.01,"1,020,390,016"
19-Jun-17,370.06,"685,171,968"
18-Jun-17,371.46,"904,702,976"
17-Jun-17,379.41,"904,652,992"
16-Jun-17,370.23,"1,096,280,064"
15-Jun-17,361.93,"2,463,450,112"
14-Jun-17,359.05,"1,272,579,968"
13-Jun-17,397.54,"1,717,379,968"
12-Jun-17,401.49,"2,882,650,112"
11-Jun-17,340.61,"1,373,219,968"
10-Jun-17,337.67,"1,611,629,952"
9-Jun-17,281.74,"557,985,984"
8-Jun-17,261.67,"385,494,016"
7-Jun-17,258.07,"461,648,992"
6-Jun-17,264.47,"741,553,024"
5-Jun-17,248.46,"435,660,000"
4-Jun-17,245.33,"753,820,032"
3-Jun-17,224.38,"427,896,000"
2-Jun-17,223.77,"469,532,000"
1-Jun-17,222.24,"812,924,032"
31-May-17,230.67,"1,271,600,000"
30-May-17,231.91,"1,586,669,952"
29-May-17,194.91,"718,828,032"
28-May-17,170.51,"717,971,008"
27-May-17,157.76,"1,217,059,968"
26-May-17,160.4,"792,457,984"
25-May-17,174.45,"943,636,992"
24-May-17,190.05,"561,014,016"
23-May-17,181.95,"530,708,992"
22-May-17,174.26,"1,188,909,952"
21-May-17,157.94,"570,361,024"
20-May-17,126.52,"331,455,008"
19-May-17,129.53,"626,945,024"
18-May-17,96.91,"196,236,992"
17-May-17,89.86,"183,031,008"
16-May-17,89.44,"152,284,992"
15-May-17,92.41,"170,999,008"
14-May-17,90.79,"66,046,600"
13-May-17,90.84,"88,742,200"
12-May-17,88.66,"145,824,992"
11-May-17,89.88,"132,722,000"
10-May-17,89.52,"145,602,000"
9-May-17,91.16,"363,433,984"
8-May-17,91.42,"231,344,000"
7-May-17,94.01,"183,295,008"
6-May-17,97.81,"151,462,000"
5-May-17,94.4,"331,928,000"
4-May-17,96.98,"366,847,008"
3-May-17,79.72,"141,922,000"
2-May-17,77.26,"193,772,992"
1-May-17,76.3,"376,841,984"
30-Apr-17,79.02,"229,944,992"
29-Apr-17,68.38,"165,448,000"
28-Apr-17,70.16,"346,545,984"
27-Apr-17,62.17,"246,775,008"
26-Apr-17,52.72,"104,884,000"
25-Apr-17,49.89,"38,264,600"
24-Apr-17,50.03,"55,580,600"
23-Apr-17,48.49,"36,234,000"
22-Apr-17,48.55,"37,357,600"
21-Apr-17,48.22,"45,048,300"
20-Apr-17,49.67,"79,600,896"
19-Apr-17,48.31,"76,281,000"
18-Apr-17,50.71,"78,748,496"
17-Apr-17,48.3,"44,013,300"
16-Apr-17,48.72,"31,343,800"
15-Apr-17,49.1,"66,207,800"
14-Apr-17,47.57,"91,674,400"
13-Apr-17,50.22,"157,200,000"
12-Apr-17,46.29,"88,045,696"
11-Apr-17,43.41,"38,303,300"
10-Apr-17,43.44,"44,061,500"
9-Apr-17,43.27,"55,143,000"
8-Apr-17,44.31,"74,138,800"
7-Apr-17,42.16,"81,474,704"
6-Apr-17,43.24,"147,120,000"
5-Apr-17,45.3,"119,733,000"
4-Apr-17,44.64,"157,568,000"
3-Apr-17,44.36,"190,512,992"
2-Apr-17,48.75,"134,604,000"
1-Apr-17,50.7,"92,461,904"
31-Mar-17,50.04,"151,416,000"
30-Mar-17,52.21,"86,885,696"
29-Mar-17,53.13,"144,998,000"
28-Mar-17,50.77,"97,745,296"
27-Mar-17,49.67,"118,978,000"
26-Mar-17,50.52,"106,859,000"
25-Mar-17,51.25,"223,059,008"
24-Mar-17,53.11,"297,046,016"
23-Mar-17,43.68,"100,724,000"
22-Mar-17,42.34,"113,952,000"
21-Mar-17,43.15,"91,265,400"
20-Mar-17,43.39,"154,700,992"
19-Mar-17,44.74,"239,430,000"
18-Mar-17,34.16,"262,180,000"
17-Mar-17,46.83,"497,534,016"
16-Mar-17,46.35,"454,417,984"
15-Mar-17,35.06,"170,344,000"
14-Mar-17,28.65,"101,797,000"
13-Mar-17,28.59,"255,488,000"
12-Mar-17,23.44,"74,628,896"
11-Mar-17,21.47,"69,150,096"
10-Mar-17,19.33,"87,506,800"
9-Mar-17,17.75,"31,418,400"
8-Mar-17,16.65,"44,304,600"
7-Mar-17,18.89,"37,972,200"
6-Mar-17,19.61,"32,432,700"
5-Mar-17,19.3,"26,816,300"
4-Mar-17,18.62,"27,341,900"
3-Mar-17,19.46,"95,863,400"
2-Mar-17,19.03,"83,627,104"
1-Mar-17,17.35,"44,927,500"
28-Feb-17,15.82,"65,478,900"
27-Feb-17,15.4,"31,667,000"
26-Feb-17,14.52,"20,307,500"
25-Feb-17,13.55,"18,533,900"
24-Feb-17,13.07,"19,574,400"
23-Feb-17,13.12,"14,522,300"
22-Feb-17,12.6,"10,360,900"
21-Feb-17,12.67,"15,183,300"
20-Feb-17,12.43,"12,994,400"
19-Feb-17,12.76,"7,799,740"
18-Feb-17,12.81,"9,370,010"
17-Feb-17,12.68,"11,636,500"
16-Feb-17,12.9,"38,002,600"
15-Feb-17,12.92,"18,464,700"
14-Feb-17,13.03,"42,911,500"
13-Feb-17,11.27,"7,216,520"
12-Feb-17,11.4,"6,264,900"
11-Feb-17,11.35,"7,544,520"
10-Feb-17,11.28,"11,914,200"
9-Feb-17,11.03,"18,400,300"
8-Feb-17,11.43,"9,688,630"
7-Feb-17,11.52,"7,629,640"
6-Feb-17,11.39,"5,695,440"
5-Feb-17,11.35,"5,942,960"
4-Feb-17,11.43,"14,139,500"
3-Feb-17,11.11,"12,897,800"
2-Feb-17,10.82,"10,172,500"
1-Feb-17,10.73,"12,852,200"
31-Jan-17,10.73,"11,648,700"
30-Jan-17,10.57,"8,042,180"
29-Jan-17,10.48,"4,689,950"
28-Jan-17,10.56,"6,580,700"
27-Jan-17,10.54,"7,189,170"
26-Jan-17,10.59,"8,465,020"
25-Jan-17,10.57,"6,751,450"
24-Jan-17,10.63,"8,327,330"
23-Jan-17,10.82,"7,267,210"
22-Jan-17,10.7,"8,678,620"
21-Jan-17,10.91,"11,937,600"
20-Jan-17,10.6,"10,992,800"
19-Jan-17,10.4,"8,347,550"
18-Jan-17,10.23,"10,788,200"
17-Jan-17,10.3,"18,391,900"
16-Jan-17,9.64,"14,937,400"
15-Jan-17,9.9,"14,837,900"
14-Jan-17,9.65,"20,085,800"
13-Jan-17,9.77,"25,066,600"
12-Jan-17,9.86,"30,453,800"
11-Jan-17,9.72,"26,823,500"
10-Jan-17,10.55,"10,879,700"
9-Jan-17,10.33,"25,718,300"
8-Jan-17,10.29,"16,676,600"
7-Jan-17,9.87,"23,153,600"
6-Jan-17,10.25,"29,471,800"
5-Jan-17,10.25,"41,557,400"
4-Jan-17,11.25,"41,051,200"
3-Jan-17,9.73,"33,625,200"
2-Jan-17,8.38,"14,579,600"
1-Jan-17,8.17,"14,731,700"
31-Dec-16,7.97,"9,066,800"
30-Dec-16,8.16,"13,909,900"
29-Dec-16,8.28,"27,543,800"
28-Dec-16,7.52,"17,453,300"
27-Dec-16,7.17,"8,778,610"
26-Dec-16,7.27,"5,836,810"
25-Dec-16,7.18,"8,671,840"
24-Dec-16,7.27,"7,626,020"
23-Dec-16,7.17,"19,613,100"
22-Dec-16,7.59,"16,376,700"
21-Dec-16,7.91,"9,393,550"
20-Dec-16,7.66,"6,313,550"
19-Dec-16,7.64,"5,894,760"
18-Dec-16,7.87,"5,890,020"
17-Dec-16,7.88,"8,502,620"
16-Dec-16,7.86,"5,178,610"
15-Dec-16,7.83,"13,184,400"
14-Dec-16,8.27,"7,337,220"
13-Dec-16,8.42,"4,486,190"
12-Dec-16,8.52,"9,119,700"
11-Dec-16,8.19,"5,545,500"
10-Dec-16,8.13,"8,108,370"
9-Dec-16,8.45,"12,916,300"
8-Dec-16,8.23,"16,042,700"
7-Dec-16,8.38,"22,229,600"
6-Dec-16,7.87,"50,671,200"
5-Dec-16,6.82,"17,344,500"
4-Dec-16,7.44,"8,450,790"
3-Dec-16,7.92,"12,112,100"
2-Dec-16,7.76,"18,579,800"
1-Dec-16,8.45,"5,882,340"
30-Nov-16,8.59,"10,626,600"
29-Nov-16,8.17,"17,000,400"
28-Nov-16,8.72,"6,046,890"
27-Nov-16,9,"8,707,660"
26-Nov-16,9.33,"3,505,990"
25-Nov-16,9.4,"7,669,720"
24-Nov-16,9.23,"15,987,800"
23-Nov-16,9.84,"4,812,310"
22-Nov-16,9.91,"11,284,400"
21-Nov-16,9.62,"3,663,210"
20-Nov-16,9.58,"5,173,420"
19-Nov-16,9.66,"5,186,540"
18-Nov-16,9.48,"10,816,100"
17-Nov-16,9.99,"6,984,700"
16-Nov-16,10.06,"9,533,550"
15-Nov-16,10.22,"6,557,550"
14-Nov-16,9.97,"3,573,250"
13-Nov-16,10.1,"8,227,770"
12-Nov-16,9.88,"10,052,500"
11-Nov-16,10.29,"6,056,300"
10-Nov-16,10.52,"4,253,980"
9-Nov-16,10.66,"14,606,600"
8-Nov-16,10.83,"6,258,150"
7-Nov-16,10.81,"5,992,480"
6-Nov-16,10.87,"5,688,710"
5-Nov-16,11,"5,502,670"
4-Nov-16,11.09,"9,958,040"
3-Nov-16,10.8,"15,228,600"
2-Nov-16,10.75,"11,691,700"
1-Nov-16,10.77,"22,901,300"
31-Oct-16,11,"13,393,900"
30-Oct-16,11.18,"16,694,900"
29-Oct-16,10.44,"27,070,400"
28-Oct-16,11.09,"13,971,500"
27-Oct-16,11.5,"13,255,400"
26-Oct-16,11.53,"10,221,800"
25-Oct-16,11.41,"19,316,000"
24-Oct-16,11.97,"5,739,690"
23-Oct-16,12.04,"5,774,660"
22-Oct-16,12.07,"7,583,820"
21-Oct-16,12.18,"5,676,920"
20-Oct-16,12.1,"8,170,760"
19-Oct-16,12.02,"10,576,200"
18-Oct-16,12.59,"18,864,200"
17-Oct-16,12.01,"5,724,440"
16-Oct-16,11.95,"3,617,280"
15-Oct-16,11.98,"4,991,840"
14-Oct-16,11.94,"4,333,510"
13-Oct-16,11.96,"8,665,190"
12-Oct-16,11.93,"9,694,640"
11-Oct-16,11.79,"11,727,700"
10-Oct-16,11.76,"10,809,200"
9-Oct-16,12.05,"7,208,480"
8-Oct-16,12.22,"11,611,200"
7-Oct-16,12.67,"8,933,050"
6-Oct-16,12.85,"12,044,800"
5-Oct-16,13.04,"9,881,370"
4-Oct-16,13.28,"8,348,280"
3-Oct-16,13.45,"7,458,320"
2-Oct-16,13.2,"4,079,660"
1-Oct-16,13.17,"6,331,160"
30-Sep-16,13.22,"5,950,840"
29-Sep-16,13.07,"5,990,630"
28-Sep-16,13.27,"10,239,000"
27-Sep-16,13.1,"6,831,070"
26-Sep-16,12.82,"7,213,070"
25-Sep-16,13.1,"5,283,440"
24-Sep-16,12.88,"9,824,880"
23-Sep-16,13.33,"9,166,430"
22-Sep-16,13.25,"27,382,800"
21-Sep-16,13.77,"28,645,000"
20-Sep-16,14.43,"31,929,100"
19-Sep-16,13.19,"13,838,800"
18-Sep-16,12.43,"22,433,300"
17-Sep-16,12.7,"7,446,610"
16-Sep-16,12.56,"17,421,500"
15-Sep-16,11.94,"7,309,090"
14-Sep-16,11.92,"5,694,820"
13-Sep-16,11.92,"11,704,300"
12-Sep-16,11.89,"7,478,080"
11-Sep-16,11.64,"8,791,180"
10-Sep-16,12.17,"7,220,300"
9-Sep-16,11.65,"6,109,200"
8-Sep-16,11.35,"11,535,000"
7-Sep-16,11.55,"6,115,050"
6-Sep-16,11.69,"6,346,330"
5-Sep-16,11.72,"5,724,100"
4-Sep-16,11.68,"7,220,550"
3-Sep-16,11.76,"13,358,800"
2-Sep-16,12.11,"9,368,300"
1-Sep-16,11.99,"24,051,500"
31-Aug-16,11.67,"11,073,700"
30-Aug-16,11.23,"7,221,260"
29-Aug-16,10.98,"8,130,540"
28-Aug-16,10.93,"5,303,040"
27-Aug-16,11.15,"15,108,400"
26-Aug-16,11.3,"5,857,850"
25-Aug-16,11.36,"8,552,380"
24-Aug-16,11.04,"4,423,420"
23-Aug-16,11.03,"6,489,380"
22-Aug-16,11.12,"6,588,920"
21-Aug-16,11.18,"4,355,660"
20-Aug-16,11.25,"7,443,540"
19-Aug-16,10.75,"5,390,850"
18-Aug-16,10.76,"6,935,800"
17-Aug-16,10.75,"8,833,760"
16-Aug-16,11.14,"7,051,510"
15-Aug-16,11.22,"7,500,840"
14-Aug-16,11.19,"8,680,160"
13-Aug-16,11.57,"7,539,490"
12-Aug-16,11.78,"13,690,100"
11-Aug-16,11.69,"17,505,000"
10-Aug-16,12.14,"28,096,300"
9-Aug-16,12.24,"36,656,600"
8-Aug-16,11.25,"14,956,700"
7-Aug-16,10.91,"16,551,000"
6-Aug-16,10.88,"16,712,600"
5-Aug-16,10.93,"15,487,900"
4-Aug-16,11.04,"38,151,400"
3-Aug-16,10.29,"53,979,400"
2-Aug-16,8.79,"88,803,296"
1-Aug-16,10.94,"23,999,500"
31-Jul-16,11.88,"25,441,400"
30-Jul-16,12.46,"9,047,810"
29-Jul-16,12.79,"14,082,300"
28-Jul-16,12.84,"24,603,900"
27-Jul-16,12.97,"58,278,800"
26-Jul-16,11.99,"94,428,800"
25-Jul-16,13.84,"36,673,800"
24-Jul-16,12.75,"77,750,800"
23-Jul-16,14.3,"32,489,700"
22-Jul-16,14.66,"74,779,504"
21-Jul-16,12.65,"24,636,900"
20-Jul-16,12.45,"60,226,100"
19-Jul-16,11.62,"21,730,000"
18-Jul-16,11.03,"15,931,900"
17-Jul-16,11.16,"17,921,600"
